Timestamp,Frame,TrackID,Class,Confidence,Gender,Age,X,Y,Width,Height
18.66,541,4,person,0.575,Man,28,709,336,30,81
18.69,542,1,person,0.573,Man,34,575,358,34,87
18.69,542,4,person,0.642,Man,28,709,336,28,70
18.72,543,1,person,0.707,Man,34,573,356,35,81
18.72,543,4,person,0.625,Man,28,708,335,28,79
18.76,544,1,person,0.723,Man,34,571,354,36,83
18.76,544,4,person,0.676,Man,28,708,336,28,80
18.79,545,1,person,0.661,Man,34,568,351,37,92
18.79,545,4,person,0.661,Man,28,708,335,28,74
18.83,546,1,person,0.631,Man,34,565,350,39,88
18.83,546,4,person,0.758,Man,28,707,335,29,72
18.86,547,1,person,0.645,Man,34,562,350,41,99
18.86,547,4,person,0.664,Man,28,705,334,30,69
18.9,548,1,person,0.633,Man,34,560,348,46,106
18.9,548,4,person,0.668,Man,28,702,333,32,66
18.93,549,1,person,0.616,Man,34,559,348,38,87
18.93,549,4,person,0.682,Man,28,701,333,33,63
18.97,550,1,person,0.614,Man,34,557,345,38,104
18.97,550,4,person,0.677,Man,28,700,333,33,65
19.0,551,1,person,0.678,Man,34,556,343,40,111
19.0,551,4,person,0.715,Man,28,698,335,33,73
19.03,552,1,person,0.64,Man,34,554,342,38,115
19.03,552,4,person,0.689,Man,28,697,336,32,74
19.07,553,1,person,0.616,Man,34,553,344,36,115
19.07,553,4,person,0.628,Man,28,695,335,35,80
19.1,554,1,person,0.568,Man,34,553,346,33,96
19.1,554,4,person,0.616,Man,28,696,334,32,67
19.14,555,1,person,0.542,Man,34,551,345,34,96
19.14,555,4,person,0.571,Man,28,696,333,32,63
19.17,556,1,person,0.617,Man,34,551,344,34,94
19.17,556,4,person,0.609,Man,28,696,332,33,61
19.21,557,1,person,0.653,Man,34,550,342,35,96
19.21,557,4,person,0.61,Man,28,696,332,33,61
19.24,558,1,person,0.645,Man,34,551,341,34,94
19.24,558,4,person,0.608,Man,28,696,332,33,62
19.28,559,1,person,0.627,Man,34,551,342,34,86
19.28,559,4,person,0.592,Man,28,694,331,34,72
19.31,560,1,person,0.536,Man,34,551,341,37,93
19.31,560,4,person,0.679,Man,28,692,330,35,79
19.34,561,1,person,0.685,Man,34,552,341,38,105
19.34,561,4,person,0.727,Man,28,688,329,36,73
19.38,562,1,person,0.541,Man,34,553,340,37,94
19.38,562,4,person,0.69,Man,28,685,329,38,72
19.41,563,1,person,0.637,Man,34,555,339,35,84
19.41,563,4,person,0.633,Man,28,682,329,39,64
19.45,564,1,person,0.507,Man,34,556,339,36,83
19.45,564,4,person,0.614,Man,28,677,330,39,72
19.48,565,1,person,0.599,Man,34,558,342,35,85
19.48,565,4,person,0.664,Man,28,676,330,36,63
19.52,566,1,person,0.678,Man,34,560,345,34,84
19.52,566,4,person,0.695,Man,28,677,329,31,60
19.55,567,1,person,0.737,Man,34,561,347,36,83
19.55,567,4,person,0.627,Man,28,677,329,29,57
19.59,568,1,person,0.784,Man,34,562,346,37,91
19.59,568,4,person,0.587,Man,28,677,328,29,56
19.62,569,1,person,0.755,Man,34,563,346,37,93
19.62,569,4,person,0.536,Man,28,677,327,29,71
19.66,570,1,person,0.696,Man,34,564,346,38,94
19.66,570,4,person,0.551,Man,28,676,328,31,66
19.69,571,1,person,0.656,Man,34,565,346,41,99
19.69,571,4,person,0.53,Man,28,676,327,31,63
19.72,572,1,person,0.683,Man,34,566,345,41,101
19.72,572,4,person,0.704,Man,28,674,325,31,63
19.76,573,1,person,0.567,Man,34,568,342,39,92
19.76,573,4,person,0.584,Man,28,672,322,33,80
19.79,574,1,person,0.643,Man,34,570,340,37,83
19.79,574,4,person,0.527,Man,28,669,320,36,87
19.83,575,1,person,0.649,Man,34,573,342,34,84
19.83,575,4,person,0.664,Man,28,668,321,35,74
19.86,576,1,person,0.608,Man,34,575,345,33,78
19.86,576,4,person,0.643,Man,28,666,322,36,64
19.9,577,1,person,0.659,Man,34,577,346,33,86
19.9,577,4,person,0.647,Man,28,665,323,36,72
19.93,578,1,person,0.597,Man,34,578,346,36,85
19.93,578,4,person,0.526,Man,28,664,321,36,64
19.97,579,1,person,0.581,Man,34,579,346,37,84
19.97,579,4,person,0.655,Man,28,666,320,33,79
20.0,580,1,person,0.681,Man,34,581,346,36,82
20.0,580,4,person,0.712,Man,28,665,318,33,87
20.03,581,1,person,0.679,Man,34,582,346,37,80
20.03,581,4,person,0.675,Man,28,665,317,33,90
20.07,582,1,person,0.701,Man,34,583,347,39,79
20.07,582,4,person,0.715,Man,28,666,318,32,90
20.1,583,1,person,0.692,Man,34,585,348,41,78
20.1,583,4,person,0.712,Man,28,667,320,33,89
20.14,584,1,person,0.71,Man,34,587,349,40,74
20.14,584,4,person,0.751,Man,28,668,321,34,87
20.17,585,1,person,0.727,Man,34,589,348,39,91
20.17,585,4,person,0.803,Man,28,668,322,35,87
20.21,586,1,person,0.56,Man,34,590,346,39,97
20.21,586,4,person,0.795,Man,28,668,322,35,86
20.24,587,1,person,0.584,Man,34,592,345,40,104
20.24,587,4,person,0.774,Man,28,669,320,33,87
20.28,588,1,person,0.672,Man,34,593,347,39,91
20.28,588,4,person,0.74,Man,28,669,320,33,86
20.31,589,1,person,0.772,Man,34,594,347,40,98
20.31,589,4,person,0.687,Man,28,669,320,33,80
20.34,590,1,person,0.756,Man,34,595,347,41,99
20.34,590,4,person,0.569,Man,28,668,320,33,69
20.38,591,1,person,0.782,Man,34,595,347,42,100
20.41,592,1,person,0.805,Man,34,594,347,45,101
20.41,592,4,person,0.59,Man,28,663,322,36,82
20.45,593,1,person,0.78,Man,34,593,346,46,105
20.45,593,4,person,0.667,Man,28,663,322,35,84
20.48,594,1,person,0.718,Man,34,592,346,46,104
20.48,594,4,person,0.722,Man,28,663,321,33,86
20.52,595,1,person,0.727,Man,34,590,347,45,98
20.52,595,4,person,0.719,Man,28,664,319,30,89
20.55,596,1,person,0.765,Man,34,589,347,43,94
20.55,596,4,person,0.673,Man,28,663,319,31,89
20.59,597,1,person,0.762,Man,34,588,348,41,101
20.59,597,4,person,0.58,Man,28,664,320,30,77
20.62,598,1,person,0.727,Man,34,589,348,37,96
20.62,598,4,person,0.554,Man,28,664,322,31,83
20.66,599,1,person,0.736,Man,34,589,348,36,94
20.66,599,4,person,0.609,Man,28,664,324,32,82
20.69,600,1,person,0.775,Man,34,589,350,35,94
20.69,600,4,person,0.517,Man,28,666,326,31,76
20.72,601,1,person,0.665,Man,34,589,351,36,89
20.72,601,4,person,0.627,Man,28,667,326,32,62
20.76,602,1,person,0.677,Man,34,590,352,37,86
20.76,602,4,person,0.63,Man,28,667,325,32,57
20.79,603,1,person,0.713,Man,34,590,352,39,87
20.79,603,4,person,0.591,Man,28,666,324,34,76
20.83,604,1,person,0.746,Man,34,590,351,39,95
20.83,604,4,person,0.645,Man,28,665,324,35,82
20.86,605,1,person,0.782,Man,34,589,352,39,82
20.86,605,4,person,0.573,Man,28,664,323,36,85
20.9,606,1,person,0.703,Man,34,589,352,38,76
20.93,607,1,person,0.728,Man,34,589,352,39,89
20.93,607,4,person,0.72,Man,28,660,324,37,85
20.97,608,1,person,0.661,Man,34,590,351,37,89
20.97,608,4,person,0.644,Man,28,659,325,36,87
21.0,609,1,person,0.727,Man,34,591,351,35,78
21.0,609,4,person,0.546,Man,28,659,325,37,84
21.03,610,1,person,0.699,Man,34,593,351,34,76
21.03,610,4,person,0.54,Man,28,660,326,36,79
21.07,611,1,person,0.651,Man,34,595,352,34,78
21.07,611,4,person,0.679,Man,28,662,326,34,62
21.1,612,1,person,0.599,Man,34,597,352,34,85
21.1,612,4,person,0.678,Man,28,664,323,33,56
21.14,613,1,person,0.673,Man,34,598,352,34,101
21.14,613,4,person,0.641,Man,28,665,322,32,54
21.17,614,1,person,0.639,Man,34,599,350,34,100
21.17,614,4,person,0.657,Man,28,665,321,30,54
21.21,615,1,person,0.605,Man,34,598,350,35,92
21.21,615,4,person,0.696,Man,28,664,321,30,54
21.24,616,1,person,0.749,Man,34,596,348,38,101
21.24,616,4,person,0.706,Man,28,663,321,30,54
21.28,617,1,person,0.812,Man,34,595,347,40,106
21.28,617,4,person,0.693,Man,28,662,321,31,55
21.31,618,1,person,0.768,Man,34,593,346,42,108
21.31,618,4,person,0.668,Man,28,662,321,31,55
21.34,619,1,person,0.801,Man,34,592,348,42,108
21.34,619,4,person,0.668,Man,28,664,321,31,55
21.38,620,1,person,0.807,Man,34,591,348,43,106
21.38,620,4,person,0.604,Man,28,666,324,30,52
21.41,621,1,person,0.818,Man,34,592,349,42,108
21.41,621,4,person,0.525,Man,28,669,326,28,52
21.45,622,1,person,0.724,Man,34,593,349,40,108
21.45,622,4,person,0.56,Man,28,670,325,29,53
21.48,623,1,person,0.729,Man,34,596,348,37,108
21.48,623,4,person,0.545,Man,28,670,324,30,54
21.55,625,1,person,0.595,Man,34,598,352,38,81
21.59,626,1,person,0.576,Man,34,598,352,39,75
21.76,631,1,person,0.677,Man,34,594,346,41,106
21.83,633,1,person,0.769,Man,34,592,347,40,104
21.83,633,4,person,0.594,Man,28,669,317,34,96
21.86,634,1,person,0.786,Man,34,592,347,40,106
21.86,634,4,person,0.626,Man,28,668,317,34,100
21.9,635,1,person,0.782,Man,34,591,347,39,105
21.9,635,4,person,0.696,Man,28,667,317,34,98
21.93,636,1,person,0.808,Man,34,590,347,38,103
21.93,636,4,person,0.528,Man,28,667,318,33,96
21.97,637,1,person,0.747,Man,34,590,348,38,101
21.97,637,4,person,0.562,Man,28,667,318,31,93
22.0,638,1,person,0.775,Man,34,590,349,38,96
22.0,638,4,person,0.635,Man,28,666,315,32,90
22.03,639,1,person,0.779,Man,34,589,349,38,98
22.03,639,4,person,0.667,Man,28,666,313,31,90
22.07,640,1,person,0.798,Man,34,588,348,37,102
22.07,640,4,person,0.653,Man,28,665,311,34,92
22.1,641,1,person,0.763,Man,34,585,347,40,101
22.1,641,4,person,0.659,Man,28,662,310,37,97
22.14,642,1,person,0.714,Man,34,583,346,39,102
22.14,642,4,person,0.611,Man,28,660,310,43,98
22.17,643,1,person,0.755,Man,34,580,346,39,105
22.17,643,4,person,0.683,Man,28,662,312,40,94
22.21,644,1,person,0.745,Man,34,577,345,40,103
22.21,644,4,person,0.661,Man,28,662,313,38,90
22.24,645,1,person,0.797,Man,34,575,345,39,104
22.24,645,4,person,0.632,Man,28,660,313,39,93
22.28,646,1,person,0.701,Man,34,574,346,38,85
22.28,646,4,person,0.644,Man,28,659,313,38,89
22.31,647,1,person,0.782,Man,34,573,346,38,98
22.31,647,4,person,0.574,Man,28,657,313,39,95
22.34,648,1,person,0.774,Man,34,572,349,39,88
22.34,648,4,person,0.701,Man,28,657,314,35,88
22.38,649,1,person,0.73,Man,34,573,350,39,78
22.38,649,4,person,0.689,Man,28,655,314,35,88
22.41,650,1,person,0.774,Man,34,573,352,41,95
22.41,650,4,person,0.62,Man,28,654,313,35,93
22.45,651,1,person,0.631,Man,34,573,353,40,85
22.45,651,4,person,0.524,Man,28,651,312,37,98
22.48,652,1,person,0.565,Man,34,573,355,40,79
22.48,652,4,person,0.538,Man,28,645,313,42,104
22.52,653,1,person,0.661,Man,34,574,356,39,76
22.52,653,4,person,0.592,Man,28,650,313,39,100
22.55,654,1,person,0.717,Man,34,575,357,39,81
22.55,654,4,person,0.625,Man,28,654,314,35,94
22.59,655,1,person,0.725,Man,34,576,360,39,79
22.59,655,4,person,0.558,Man,28,654,312,33,95
22.62,656,1,person,0.664,Man,34,579,361,37,76
22.62,656,4,person,0.648,Man,28,652,312,35,99
22.66,657,1,person,0.682,Man,34,581,363,36,74
22.69,658,1,person,0.639,Man,34,584,369,36,70
22.72,659,1,person,0.654,Man,34,585,372,38,77
22.76,660,1,person,0.605,Man,34,585,374,42,75
22.83,662,4,person,0.619,Man,28,645,316,33,95
22.83,662,1,person,0.636,Man,34,588,374,43,102
22.86,663,1,person,0.633,Man,34,588,375,43,94
22.93,665,4,person,0.514,Man,28,641,316,34,86
22.93,665,1,person,0.547,Man,34,590,376,39,79
22.97,666,1,person,0.52,Man,34,592,375,38,73
23.0,667,1,person,0.534,Man,34,596,376,36,75
23.03,668,1,person,0.76,Man,34,598,376,38,98
23.07,669,1,person,0.792,Man,34,600,377,41,111
23.07,669,4,person,0.545,Man,28,633,318,35,89
23.1,670,1,person,0.627,Man,34,603,380,42,104
23.14,671,1,person,0.53,Man,34,606,381,41,105
23.21,673,1,person,0.567,Man,34,610,384,39,94
23.24,674,1,person,0.561,Man,34,611,383,38,105
23.24,674,4,person,0.543,Man,28,630,322,35,83
23.28,675,4,person,0.535,Man,28,627,323,37,82
23.45,680,1,person,0.697,Man,34,622,381,52,112
23.48,681,1,person,0.589,Man,34,625,381,50,109
23.55,683,1,person,0.619,Man,34,629,381,47,102
23.59,684,1,person,0.685,Man,34,631,380,45,104
23.62,685,1,person,0.667,Man,34,631,377,47,106
23.66,686,1,person,0.704,Man,34,635,376,44,107
23.66,686,11,person,0.553,-,-,611,331,27,76
23.69,687,1,person,0.624,Man,34,638,376,45,106
23.69,687,11,person,0.639,-,-,610,331,26,77
23.72,688,1,person,0.526,Man,34,640,377,46,104
23.72,688,11,person,0.576,-,-,607,330,28,70
23.76,689,1,person,0.68,Man,34,641,377,49,104
23.76,689,11,person,0.552,-,-,606,329,29,77
23.79,690,1,person,0.563,Man,34,644,377,48,107
23.79,690,11,person,0.677,-,-,605,329,29,78
23.83,691,1,person,0.688,Man,34,646,377,46,105
23.83,691,11,person,0.545,-,-,605,331,28,77
23.86,692,1,person,0.757,Man,34,648,376,44,105
23.9,693,1,person,0.737,Man,34,648,376,45,101
23.9,693,11,person,0.581,-,-,603,333,29,75
23.93,694,1,person,0.72,Man,34,649,376,45,100
23.93,694,11,person,0.625,-,-,602,333,28,76
23.97,695,1,person,0.701,Man,34,648,377,46,105
24.0,696,1,person,0.647,Man,34,648,377,46,108
24.03,697,1,person,0.552,Man,34,649,377,46,107
24.21,702,1,person,0.575,Man,34,655,386,47,81
24.24,703,1,person,0.704,Man,34,656,386,49,81
24.28,704,1,person,0.698,Man,34,659,386,47,81
24.31,705,1,person,0.694,Man,34,661,387,45,84
24.34,706,1,person,0.581,Man,34,664,387,45,88
24.38,707,1,person,0.74,Man,34,666,388,45,91
24.41,708,1,person,0.691,Man,34,668,389,47,94
24.45,709,1,person,0.623,Man,34,672,390,47,91
24.48,710,1,person,0.595,Man,34,676,391,49,90
24.52,711,1,person,0.584,Man,34,678,391,46,90
24.52,711,13,person,0.57,-,-,561,347,26,72
24.55,712,1,person,0.587,Man,34,681,390,42,92
24.55,712,13,person,0.632,-,-,558,348,27,71
24.59,713,1,person,0.561,Man,34,683,390,41,93
24.62,714,1,person,0.592,Man,34,688,389,44,97
24.66,715,1,person,0.593,Man,34,691,389,40,81
24.69,716,1,person,0.655,Man,34,693,387,40,70
24.72,717,1,person,0.723,Man,34,696,383,39,69
24.76,718,1,person,0.693,Man,34,698,379,41,66
24.79,719,1,person,0.65,Man,34,703,377,39,65
24.83,720,1,person,0.634,Man,34,706,376,40,66
24.86,721,1,person,0.642,Man,34,709,374,40,67
24.9,722,1,person,0.585,Man,34,712,374,39,63
24.93,723,1,person,0.542,Man,34,715,369,37,63
24.97,724,1,person,0.512,Man,34,717,365,36,66
25.0,725,1,person,0.58,Man,34,721,363,34,66
25.03,726,1,person,0.548,Man,34,725,362,32,64
25.07,727,1,person,0.573,Man,34,726,362,32,63
25.1,728,1,person,0.571,Man,34,727,362,33,63
25.24,732,1,person,0.503,Man,34,732,357,40,69
25.28,733,1,person,0.657,Man,34,730,356,45,86
25.31,734,1,person,0.694,Man,34,730,356,42,88
25.34,735,1,person,0.666,Man,34,730,356,40,87
25.38,736,1,person,0.721,Man,34,730,357,39,90
25.41,737,1,person,0.636,Man,34,732,358,40,89
25.45,738,1,person,0.551,Man,34,731,361,40,81
25.79,748,16,person,0.631,Man,28,729,375,40,91
25.83,749,16,person,0.509,Man,28,730,377,40,75
25.86,750,17,person,0.581,-,-,543,309,26,74
25.9,751,16,person,0.605,Man,28,728,384,41,84
25.93,752,16,person,0.528,Man,28,728,387,43,90
25.97,753,16,person,0.755,Man,28,726,386,46,99
26.0,754,16,person,0.658,Man,28,727,388,44,91
26.03,755,16,person,0.627,Man,28,726,389,42,77
26.07,756,16,person,0.71,Man,28,724,390,41,79
26.1,757,16,person,0.612,Man,28,721,390,39,72
26.14,758,16,person,0.757,Man,28,720,389,38,86
26.17,759,16,person,0.726,Man,28,720,387,38,92
26.21,760,16,person,0.577,Man,28,721,387,34,88
26.41,766,20,person,0.684,-,-,567,306,30,72
26.45,767,20,person,0.668,Man,28,570,305,32,73
26.48,768,20,person,0.641,Man,28,573,304,32,76
26.48,768,16,person,0.574,Man,28,713,394,32,59
26.52,769,20,person,0.561,Man,28,575,304,34,80
26.55,770,20,person,0.71,Man,28,578,306,33,79
26.59,771,20,person,0.72,Man,28,581,307,32,78
26.66,773,20,person,0.731,Man,28,587,305,33,81
26.69,774,20,person,0.742,Man,28,590,304,31,86
26.69,774,16,person,0.651,Man,28,697,389,35,91
26.83,778,20,person,0.545,Man,28,601,306,32,88
26.86,779,16,person,0.7,Man,28,679,391,34,97
27.03,784,20,person,0.623,Man,28,606,299,32,81
27.07,785,21,person,0.515,Man,34,667,383,35,90
27.07,785,20,person,0.553,Man,28,607,298,31,81
27.17,788,21,person,0.619,Man,34,658,388,38,86
27.17,788,20,person,0.512,Man,28,610,297,29,56
27.24,790,21,person,0.585,Man,34,653,381,37,96
27.28,791,21,person,0.679,Man,34,652,379,35,99
27.31,792,21,person,0.656,Man,34,650,378,36,97
27.34,793,21,person,0.687,Man,34,649,380,37,94
27.38,794,21,person,0.654,Man,34,648,380,36,92
27.41,795,21,person,0.52,Man,34,645,380,40,93
27.45,796,20,person,0.645,Man,28,618,286,29,80
27.48,797,20,person,0.761,Man,28,619,287,29,82
27.52,798,20,person,0.689,Man,28,620,286,29,85
27.55,799,20,person,0.697,Man,28,621,284,31,90
27.59,800,20,person,0.634,Man,28,624,283,31,83
27.62,801,20,person,0.651,Man,28,627,285,30,82
27.66,802,20,person,0.708,Man,28,628,287,31,77
27.69,803,21,person,0.605,Man,34,644,383,35,97
27.72,804,21,person,0.522,Man,34,644,382,34,100
27.72,804,20,person,0.595,Man,28,633,285,29,81
27.76,805,21,person,0.568,Man,34,644,382,33,83
27.79,806,21,person,0.545,Man,34,642,383,34,85
27.83,807,21,person,0.585,Man,34,640,386,36,86
27.86,808,21,person,0.642,Man,34,638,387,37,85
27.9,809,21,person,0.701,Man,34,638,388,38,85
27.93,810,21,person,0.672,Man,34,638,388,38,91
27.97,811,21,person,0.671,Man,34,637,388,38,81
28.0,812,21,person,0.649,Man,34,636,389,40,82
28.03,813,21,person,0.666,Man,34,635,389,41,91
28.07,814,21,person,0.642,Man,34,634,390,41,97
28.07,814,20,person,0.676,Man,28,650,294,32,82
28.1,815,21,person,0.667,Man,34,634,392,39,99
28.1,815,20,person,0.532,Man,28,652,296,31,81
28.14,816,21,person,0.607,Man,34,634,392,39,101
28.17,817,21,person,0.609,Man,34,633,393,39,99
28.21,818,21,person,0.713,Man,34,632,394,38,102
28.21,818,20,person,0.674,Man,28,655,296,33,78
28.24,819,21,person,0.701,Man,34,631,398,38,99
28.28,820,21,person,0.765,Man,34,630,401,38,94
28.28,820,20,person,0.701,Man,28,658,299,31,82
28.31,821,21,person,0.693,Man,34,629,402,38,101
28.31,821,20,person,0.585,Man,28,659,299,31,84
28.34,822,21,person,0.694,Man,34,629,401,37,107
28.38,823,21,person,0.795,Man,34,628,400,37,104
28.41,824,21,person,0.79,Man,34,628,400,37,105
28.45,825,21,person,0.772,Man,34,629,401,38,99
28.48,826,21,person,0.739,Man,34,628,404,39,96
28.52,827,21,person,0.723,Man,34,628,404,40,98
28.55,828,21,person,0.648,Man,34,629,402,37,104
28.59,829,21,person,0.605,Man,34,628,399,37,108
28.62,830,21,person,0.669,Man,34,628,398,36,105
28.66,831,21,person,0.627,Man,34,626,398,37,103
28.69,832,21,person,0.747,Man,34,625,399,36,102
28.72,833,21,person,0.788,Man,34,623,399,37,105
28.76,834,21,person,0.742,Man,34,623,398,36,107
28.79,835,21,person,0.658,Man,34,623,397,34,101
28.83,836,21,person,0.614,Man,34,624,395,31,113
28.9,838,21,person,0.633,Man,34,624,397,31,107
28.93,839,21,person,0.711,Man,34,623,399,34,97
28.97,840,21,person,0.709,Man,34,622,399,37,100
29.0,841,21,person,0.577,Man,34,621,398,39,97
29.03,842,21,person,0.688,Man,34,620,396,39,101
29.07,843,21,person,0.583,Man,34,618,394,41,104
29.1,844,21,person,0.693,Man,34,618,394,40,104
29.14,845,21,person,0.708,Man,34,616,395,41,102
29.17,846,21,person,0.741,Man,34,616,396,39,101
29.21,847,21,person,0.629,Man,34,616,397,38,105
29.24,848,21,person,0.728,Man,34,616,395,38,115
29.28,849,21,person,0.66,Man,34,616,395,39,119
29.31,850,21,person,0.63,Man,34,615,395,42,119
29.38,852,21,person,0.57,Man,34,614,398,43,110
29.45,854,21,person,0.589,Man,34,618,398,38,89
29.55,857,21,person,0.523,Man,34,617,401,39,109
29.59,858,21,person,0.56,Man,34,617,403,38,107
29.62,859,21,person,0.577,Man,34,617,401,38,112
29.72,862,21,person,0.724,Man,34,618,404,46,105
29.76,863,21,person,0.677,Man,34,618,405,48,110
29.79,864,21,person,0.69,Man,34,619,406,47,114
29.83,865,21,person,0.705,Man,34,620,405,45,118
29.86,866,21,person,0.504,Man,34,620,405,43,118
29.9,867,21,person,0.519,Man,34,619,404,43,129
29.93,868,21,person,0.674,Man,34,619,407,42,123
29.97,869,21,person,0.707,Man,34,618,412,42,113
30.0,870,21,person,0.689,Man,34,617,416,43,113
30.03,871,21,person,0.662,Man,34,616,416,44,119
30.07,872,21,person,0.588,Man,34,616,415,42,118
30.14,874,21,person,0.504,Man,34,618,420,40,91
30.17,875,21,person,0.598,Man,34,616,418,47,104
30.24,877,21,person,0.559,Man,34,616,413,43,89
30.28,878,21,person,0.553,Man,34,615,409,43,89
30.31,879,21,person,0.561,Man,34,613,407,46,86
30.34,880,21,person,0.585,Man,34,611,404,48,103
30.38,881,21,person,0.722,Man,34,609,402,49,113
30.38,881,23,person,0.544,Man,27,680,289,37,60
30.41,882,21,person,0.791,Man,34,606,403,48,117
30.45,883,21,person,0.741,Man,34,603,403,47,116
30.45,883,23,person,0.512,Man,27,680,292,36,58
30.48,884,21,person,0.723,Man,34,603,404,44,114
30.52,885,21,person,0.661,Man,34,602,404,43,117
30.55,886,21,person,0.725,Man,34,599,403,45,122
30.59,887,21,person,0.642,Man,34,598,402,47,118
30.62,888,21,person,0.642,Man,34,597,404,48,95
30.66,889,21,person,0.753,Man,34,595,405,50,107
30.69,890,21,person,0.617,Man,34,592,404,52,96
30.72,891,21,person,0.69,Man,34,592,404,49,89
30.76,892,21,person,0.627,Man,34,589,405,52,104
30.86,895,21,person,0.643,Man,34,583,410,49,85
30.97,898,21,person,0.646,Man,34,573,411,50,81
31.0,899,21,person,0.641,Man,34,571,407,48,85
31.03,900,21,person,0.531,Man,34,563,405,54,87
31.14,903,21,person,0.55,Man,34,572,406,46,88
31.17,904,21,person,0.535,Man,34,574,405,46,92
31.24,906,21,person,0.656,Man,34,575,396,49,94
31.28,907,25,person,0.558,Man,32,701,288,40,61
31.28,907,21,person,0.687,Man,34,572,393,51,97
31.31,908,25,person,0.562,Man,32,703,285,41,66
31.31,908,21,person,0.655,Man,34,572,393,48,100
31.34,909,25,person,0.542,Man,32,705,282,41,71
31.34,909,21,person,0.605,Man,34,574,391,45,106
31.38,910,25,person,0.615,Man,32,707,281,39,75
31.38,910,21,person,0.684,Man,34,574,388,44,121
31.41,911,25,person,0.631,Man,32,708,282,39,87
31.41,911,21,person,0.615,Man,34,571,385,48,135
31.45,912,25,person,0.585,Man,32,710,281,38,76
31.52,914,21,person,0.518,Man,34,573,381,50,108
31.52,914,25,person,0.604,Man,32,715,280,37,66
31.55,915,21,person,0.604,Man,34,571,383,52,102
31.55,915,25,person,0.601,Man,32,719,283,35,62
31.59,916,21,person,0.551,Man,34,573,385,50,110
31.59,916,25,person,0.509,Man,32,721,285,33,60
31.62,917,21,person,0.514,Man,34,573,387,50,103
31.62,917,25,person,0.519,Man,32,721,285,36,68
31.66,918,21,person,0.672,Man,34,574,388,51,107
31.69,919,21,person,0.766,Man,34,572,385,55,129
31.72,920,21,person,0.765,Man,34,571,381,56,135
31.76,921,21,person,0.715,Man,34,569,378,54,116
31.76,921,25,person,0.521,Man,32,718,285,50,97
31.79,922,21,person,0.647,Man,34,563,378,55,136
31.83,923,21,person,0.661,Man,34,562,379,54,136
31.86,924,21,person,0.697,Man,34,560,379,53,144
31.9,925,21,person,0.605,Man,34,563,379,52,120
31.93,926,21,person,0.578,Man,34,565,376,53,104
31.97,927,21,person,0.701,Man,34,567,376,49,98
32.0,928,21,person,0.614,Man,34,566,377,49,107
32.03,929,21,person,0.618,Man,34,566,381,51,134
32.03,929,25,person,0.503,Man,32,726,287,47,103
32.07,930,21,person,0.641,Man,34,567,383,56,144
32.1,931,21,person,0.675,Man,34,568,382,57,150
32.1,931,25,person,0.517,Man,32,723,286,57,101
32.14,932,21,person,0.702,Man,34,567,378,58,134
32.14,932,25,person,0.649,Man,32,718,284,63,108
32.17,933,21,person,0.593,Man,34,567,375,60,118
32.17,933,25,person,0.618,Man,32,719,284,62,109
32.21,934,21,person,0.75,Man,34,567,375,60,112
32.24,935,21,person,0.646,Man,34,568,374,59,108
32.24,935,25,person,0.648,Man,32,727,283,55,119
32.41,940,21,person,0.703,Man,34,567,361,51,106
32.45,941,21,person,0.575,Man,34,569,363,48,107
32.52,943,25,person,0.531,Man,32,740,275,57,138
32.52,943,21,person,0.747,Man,34,568,362,57,122
32.55,944,21,person,0.716,Man,34,568,362,62,116
32.59,945,21,person,0.746,Man,34,568,356,63,127
32.59,945,25,person,0.595,Man,32,750,276,49,94
32.62,946,21,person,0.692,Man,34,568,350,64,134
32.62,946,25,person,0.6,Man,32,753,277,47,109
32.66,947,21,person,0.734,Man,34,567,344,62,125
32.66,947,25,person,0.539,Man,32,758,274,43,91
32.69,948,21,person,0.716,Man,34,567,344,62,125
32.72,949,21,person,0.601,Man,34,567,343,58,115
32.72,949,25,person,0.527,Man,32,763,271,46,87
32.76,950,21,person,0.673,Man,34,568,341,54,111
32.76,950,25,person,0.684,Man,32,756,271,55,116
32.79,951,21,person,0.581,Man,34,571,335,57,111
32.79,951,25,person,0.65,Man,32,752,269,59,128
32.83,952,21,person,0.561,Man,34,572,327,56,112
32.83,952,25,person,0.595,Man,32,757,267,54,129
32.86,953,21,person,0.654,Man,34,569,321,60,133
32.86,953,25,person,0.759,Man,32,759,262,55,136
32.9,954,21,person,0.634,Man,34,572,319,57,117
32.9,954,25,person,0.711,Man,32,758,258,56,146
32.93,955,21,person,0.668,Man,34,566,318,62,130
32.93,955,25,person,0.714,Man,32,759,256,56,139
32.97,956,21,person,0.64,Man,34,572,315,54,127
32.97,956,25,person,0.654,Man,32,764,257,51,129
33.0,957,21,person,0.707,Man,34,574,312,57,122
33.0,957,25,person,0.74,Man,32,766,255,50,137
33.03,958,21,person,0.67,Man,34,574,308,55,118
33.03,958,25,person,0.502,Man,32,768,252,46,133
33.07,959,21,person,0.608,Man,34,573,301,55,139
33.07,959,25,person,0.65,Man,32,763,250,50,126
33.1,960,21,person,0.665,Man,34,575,294,62,143
33.1,960,25,person,0.678,Man,32,767,248,45,112
33.14,961,21,person,0.595,Man,34,575,292,59,130
33.14,961,25,person,0.629,Man,32,763,247,48,120
33.17,962,21,person,0.743,Man,34,574,290,53,121
33.17,962,25,person,0.556,Man,32,760,248,51,117
